Division,Placement,Skipper,Team,Total Score
C,1,Marissa Lihan '14,U. S. Naval Academy,43
C,2,Catherine Shanahan '15,St. Mary's College of Maryland,64
C,3,Christina Frost '16,U. S. Coast Guard Academy,72
C,4,Urska Kosir '15,Yale University,107
C,5,Nancy Hagood '14,Georgetown University,120
C,6,Andrea Luna '15,Old Dominion University,124
C,7,Colleen Hartman '13,University of South Florida,137
C,8,Clerc Cooper '15,College of Charleston,139
C,9,Quinn Howes '16,Cornell University,147
C,10,Amanda Sommi '16,Tufts University,148
C,11,Adele Huffine '14,Hobart and William Smith Colleges,164
C,12,Lizzy Hamilton '15,Bowdoin College,174
C,13,Laura Hernandez '15,University of Miami,176
C,14,Wendy Reuss '15,Roger Williams University,180
C,15,Tasha Greenwood '15,Northeastern University,184
C,16,Katelyn Richerts '16,Boston University,198
