Division,Placement,Skipper,Team,Total Score
A,1,Brendan O'Leary '16,Hobart and William Smith Colleges,34
A,2,Lauren Turner '13,Cornell University,68
A,3,Griffin Orr '15,University of Buffalo,70
A,4,Maria Sinagra '16,George Washington University,73
A,5,Nathan Fast '14,Webb Institute,91
A,6,Conor Cashel '14,Columbia University,93
A,7,Emily Bicks '16,Colgate University,123
A,8,Arielle Morgan '13,Queen's University,124
A,9,Andrew Beckmann '15,U. S. Military Academy,142
A,10,Andrew Baransky '14,U. S. Merchant Marine Academy,147
A,11,Kevin Petrikas '13,Rensselaer Polytechnic Institute,154
A,12,Benjaim Helfand '16,George Washington University,155
A,13,Andrew Murphy '14,Syracuse University,155
A,14,Daniel Christiani '15,Rochester Institute of Technology,186
A,15,Rachel Kozicz '16,University of Toronto,211
