Division,Placement,Skipper,Team,Total Score
B,1,Kieran Chung '15,Stanford University,30
B,2,Christopher Banholzer '13,College of Charleston,34
B,3,Erika Reineke '16,Boston College,50
B,4,Drew Shea '14,Brown University,51
B,5,Marlena Fauer '14,Yale University,60
B,6,Connor Brady '15,Roger Williams University,62
B,7,John Renehan '13,Dartmouth College,64
B,8,Jacob La Dow '15,St. Mary's College of Maryland,69
B,9,Pearson Potts '16,Connecticut College,72
B,10,Michael Drumm '15,Harvard University,76
B,11,Elliott Morrill '15,Hobart and William Smith Colleges,77
B,12,Tony Collins '15,Eckerd College,81
B,13,Chanel Miller '14,University of Rhode Island,82
B,14,Peter Edmunds '14,Bowdoin College,85
B,15,Alejandro Ruiz-Ramon '15,Tufts University,101
B,16,Chloe Lepert '15,Massachusetts Institute of Technology,123
B,17,Ian Paice '13,Boston University,130
B,18,Irene Jacqz '13,Columbia University,136
B,19,Mia Cooper '14,Fordham University,137
