Division,Placement,Skipper,Team,Total Score
C,1,David Liebenberg '14,Tufts University,77
C,2,Michael Ramming '13,College of Charleston,87
C,3,Ryan Hughes '13,University of Rhode Island,100
C,4,Erika Reineke '16,Boston College,110
C,5,Alexander Curtiss '16,St. Mary's College of Maryland,118
C,6,Deirdre Lambert '15,Dartmouth College,124
C,7,Drew Shea '14,Brown University,128
C,8,Connor Trepton '15,University of Wisconsin,132
C,9,Morgan Kiss '15,Yale University,138
C,10,Jordan Bothwick '15,Connecticut College,154
C,11,Andrew Mollerus '16,Harvard University,157
C,12,Andrew Tamblyn '13,Roger Williams University,158
C,13,Brendan O'Leary '16,Hobart and William Smith Colleges,169
C,14,David Larson '16,Massachusetts Institute of Technology,170
C,15,Steven Pelissier '14,University of Vermont,177
C,16,Brendan Cook '16,Boston University,181
C,17,Michael Schalka '13,Georgetown University,184
C,18,John Silvestri '16,Salve Regina University,203
