Division,Placement,Skipper,Team,Total Score
A,1,Graham Landy '15,Yale University,42
A,2,Alec Anderson '13,Roger Williams University,61
A,3,Matthew Wefer '14,Dartmouth College,77
A,4,Andrew Sommer '13,Massachusetts Institute of Technology,80
A,5,Michael Zonnenberg '15,University of Vermont,84
A,6,Mac Mace '13,College of Charleston,104
A,7,Fletcher Sims '14,St. Mary's College of Maryland,105
A,8,William Haeger '14,Tufts University,106
A,9,Raul Rios '16,Boston College,112
A,10,Gram Slattery '15,Harvard University,116
A,11,Dillon Paiva '13,Old Dominion University,119
A,12,Tyler Rice '14,Brown University,126
A,13,Tyler Steel '13,SUNY Maritime College,135
A,14,Kevin Martland '14,Connecticut College,144
A,15,Kyle Carney '13,Salve Regina University,148
A,16,Markus Edegran '16,U. S. Naval Academy,150
A,17,Ian Paice '13,Boston University,167
A,18,Alden Sonnenfeldt '13,Cornell University,177
