Division,Placement,Skipper,Team,Total Score
A,1,Jake Reynolds '16,College of Charleston,32
A,2,Jack Jorgensen '16,College of Charleston,51
A,3,Matthew Hecht '16,University of Miami,55
A,4,Bryan White '13,University of South Florida,58
A,5,Kaye Siemers '13,Eckerd College,64
A,6,John Reddaway '15,Georgia Institute of Technology,80
A,7,Allison Gray '13,University of Florida,143
A,8,Robert Marshall '15,The Citadel,145
A,9,Cole Barney '14,University of North Carolina at Wilmington,147
A,10,Samuel Hodges '13,Auburn University,149
A,11,Jack Largass '16 *,University of North Carolina,174
A,12,Sean Vandedrinck '14,Florida Institute of Technology,186
A,13,Blake Pierce '14,Rollins College,192
A,14,Mark Buchanan '13,University of Tennessee,198
A,15,Benton Morton '14,North Carolina State University,200
A,16,Jackson Morton '14,Duke University,200
A,17,William Duncan '14,Clemson University,240
A,18,Lauren McLean '13,University of Georgia,262
