Division,Placement,Skipper,Team,Total Score
A,1,Stephen Jaenke '13,U. S. Naval Academy,12
A,2,Matthew Van Rensselaer '13,California Maritime Academy,20
A,3,Arthur Bailey IV '14,U. S. Merchant Marine Academy,28
A,4,Patrick Walker '13,SUNY Maritime College,32
A,5,Jake Newton '13,Maine Maritime Academy,39
A,6,Michael Reney '13,Massachusetts Maritime Academy,40
A,7,Benjamin Williamsz '13,U. S. Coast Guard Academy,42
A,8,David Oliver '14,University of Michigan,48
A,9,Theodore Kirchner '13,St. Mary's College of Maryland,54
A,10,James Peaco '14,U. S. Military Academy,77
