Division,Placement,Skipper,Team,Total Score
A,1,Juan Maegli '13,College of Charleston,26
A,2,Christopher Stocke '15,University of South Florida,40
A,3,William Heausler '13,University of Florida,46
A,4,Charles Rees '16,College of Charleston,55
A,5,William Sands '15,College of Charleston,60
A,6,Roy Shaw '14,College of Charleston,63
A,7,Bryan White '13,University of South Florida,87
A,8,Timothy Siemers '16,Eckerd College,90
A,9,Jack Largess '16,University of North Carolina,92
A,10,Paul Perry '15,University of South Florida,96
A,11,Samuel Scales '16,Eckerd College,129
