Division,Placement,Skipper,Team,Total Score
B,1,Connor Astwood '16,Boston University,21
B,2,Samuel Cushing '15,University of Rhode Island,29
B,3,Connor Corgard '16,Roger Williams University,41
B,4,David Larson '16,Massachusetts Institute of Technology,42
B,5,Jared Dunn '13,Brandeis University,44
B,6,Natalie Salk '13,Tufts University,45
B,7,Luke O'Connor '14,Harvard University,52
B,8,Kayla Ellis '16,U. S. Coast Guard Academy,61
B,9,Ryan Schmitz '15,Boston College,61
B,10,Becker Awqatty '14,Northeastern University,80
B,11,Genevieve Marquardt '15,Salve Regina University,84
B,12,Lou Magarelli '16,Providence College,98
B,13,Matt Palardy '13,McGill University,103
B,14,John Cavoores '16,Massachusetts Maritime Academy,108
B,15,James Fales '13,University of Connecticut,108
B,16,Andrew Angione '13,University of New Hampshire,114
B,17,William Gomez '16,Williams College,133
