Division,Placement,Skipper,Team,Total Score
A,1,Terriers,Boston University,169
A,2,Crimson,Harvard University,178
A,3,Big Green,Dartmouth College,229
A,4,Tufts University,Tufts University,332
A,5,Jumbos,Tufts University,336
A,6,Jumbalaya,Tufts University,353
A,7,Bobcats,Bates College,393
A,8,Judges,Brandeis University,458
