Division,Placement,Skipper,Team,Total Score
B,1,Jack Jorgensen '16,College of Charleston,50
B,2,Melany Johnson '15,College of Charleston,54
B,3,Colleen Hartman '13,University of South Florida,87
B,4,Carly Shevitz '14,College of Charleston,102
B,5,Marten Kendrick '15,Georgia Tech,104
B,6,Sarah Mackey '16,College of Charleston,118
B,7,Alex Hitchcock '15,George Washington University,127
B,8,Erik Brydges '14,Eckerd College,130
B,9,Hugh Forester-Bennett '13,Clemson University,148
B,10,Robert Marshall '15,The Citadel,180
