Division,Placement,Skipper,Team,Total Score
A,1,Lily Grimshaw '15,University of Washington,6
A,2,Debbi Kenote '13,Western Washington University,14
A,3,Brianne Busey '14,Portland State University,16
A,4,Jamie Wai '12,University of Oregon,29
