Division,Placement,Skipper,Team,Total Score
B,1,Nathan Allman '16,Brown University,5
B,2,Rolfe Glover '16,Tufts University,12
B,3,William Haeger '14,Tufts University,13
B,4,Jesse Thomas '17,Northeastern University,14
B,5,Pierre DuPont '16,Tufts University,18
B,6,Matthew Vernacchia '15,Massachusetts Institute of Technology,19
B,7,Conall Finn '16,Johnson and Wales University,22
B,8,Zachary Karakouzian '16,University of New Hampshire,22
B,9,William Kresic '13,University of Connecticut,24
B,10,Jamila Smith-Dell '16,Massachusetts Institute of Technology,28
B,11,Sarah Hyman '15,Brandeis University,29
B,12,none,Northeastern University,32
B,13,none,University of New Hampshire,35
