Division,Placement,Skipper,Team,Total Score
B,1,A. Tucker Atterbury '16,Roger Williams University,35
B,2,Dan Nickerson '15,Tufts University,36
B,3,Emmett Weeks '14,Brown University,48
B,4,Ian Hollerbach '14,Roger Williams University,49
B,5,Ian Storck '15,Dartmouth College,58
B,6,Mark Gargula '14,Roger Williams University,63
B,7,Alexander Rudkin '14,Roger Williams University,66
B,8,Yann Cudennec '15,McGill University,72
B,9,Jeffrey Chace '15,University of Vermont,83
B,10,John Cavoores '16,Massachusetts Maritime Academy,95
B,11,Ellen Kintz '13,U. S. Coast Guard Academy,101
B,12,William Dykes '15,University of New Hampshire,115
B,13,Myles Gibbs '16,University of Connecticut,124
B,14,Samuel Morley '14,University of Rhode Island,132
B,15,Alex Dion '15,Amherst College,136
B,16,Gregory Henkelman '13,Johnson and Wales University,149
B,17,Maggie McDonald '13 *,University of Massachusetts at Boston,168
