Division,Placement,Skipper,Team,Total Score
B,1,Emily Billing '13,Yale University,29
B,2,Christopher Banholzer '13,College of Charleston,33
B,3,Robert Lippincott '14,Salve Regina University,36
B,4,Joseph Turchiano '11,Fordham University,59
B,5,Stephanie Hudson '13,Boston College,59
B,6,William Felder '12,University of South Florida,66
B,7,Drew Lisicki '12,Clemson University,76
B,8,Walker Banks '14,Eckerd College,83
B,9,Julie Webster '11,Hamilton College,115
B,10,Joshua Revkin '13,Williams College,115
B,11,John Hodges '13,Northwestern University,123
