Division,Placement,Skipper,Team,Total Score
A,1,none,Stanford University,11
A,2,none,University of California at Berkeley,18
A,3,none,California State University Monterey Bay,25
A,4,none,Santa Clara University,30
A,5,none,Cal Poly University S.L.O.,34
A,6,none,California Maritime Academy,44
A,7,none,University of California at Santa Cruz,50
A,8,none,University of California at Davis,58
A,9,none,University of California at Berkeley,59
A,10,none,University of California at Berkeley,67
A,11,none,California State University Monterey Bay,70
A,12,none,Cal Poly University S.L.O.,85
A,13,none,Santa Clara University,86
