Division,Placement,Skipper,Team,Total Score
A,1,Claire Dennis '13,Yale University,44
A,2,Maggie Shea '11,Connecticut College,51
A,3,Jennifer Adler '11,Brown University,55
A,4,Natalie Salk '13,Tufts University,64
A,5,Amanda Johnson '11,University of Pennsylvania,67
A,6,Chanel Miller '14,University of Rhode Island,69
A,7,Krysta Rohde '11,U. S. Coast Guard Academy,71
A,8,Chandler Salisbury '13,Dartmouth College,73
A,9,Phoebe Sprague '11,Bowdoin College,84
A,10,Lara Dallman-Weiss '11,Eckerd College,87
A,11,Lauren Turner '13,Cornell University,89
A,12,Jamie Curran '11,Massachusetts Institute of Technology,93
A,13,Allison Prange '11,University of Minnesota,100
A,14,Elizabeth Glivinski '14,Boston University,110
A,15,Mia Cooper '14,Fordham University,145
A,16,Emilie Futterman '12,Wellesley College,158
