Division,Placement,Skipper,Team,Total Score
A,1,Tyler Rice '14,Brown University,40
A,2,Christopher Price '14,Dartmouth College,56
A,3,William Hutchings '13,Tufts University,64
A,4,Stephanie Hudson '13,Boston College,65
A,5,Michael Sturges '13,University of Vermont,74
A,6,Ian Sutherland '12,Providence College,79
A,7,Matthew Schon '11,Salve Regina University,82
A,8,Sarah Fiske '13,Bowdoin College,95
A,9,Ian Towill '14,Boston University,98
A,10,Emily Billing '13,Yale University,107
A,11,Lyle Fielding '12,University of Rhode Island,107
A,12,Paul Hildebrand '11,Middlebury College,157
A,13,Tim Dexter '14,Massachusetts Maritime Academy,161
A,14,none,Maine Maritime Academy,195
