Division,Placement,Skipper,Team,Total Score
A,1,Adam Pokras '14,University of Hawaii,36
A,2,William Peterson '11,University of Hawaii,47
A,3,Jack Porter '11,University of California at Irvine,54
A,4,Hannah Tuson-Turner '11,University of Hawaii,54
A,5,Stephen Lue '12,University of Southern California,83
A,6,Kelsey Rupp '12,University of Southern California,84
A,7,Matt Wenner '12,University of Hawaii,94
A,8,Alicia Bernhard '13,University of California at San Diego,102
A,9,Thomas Maher '12,Cal Poly University S.L.O.,108
A,10,Bryan Rust '11,Western Washington University,108
A,11,Erika Vranizan '12,Western Washington University,128
A,12,John Olson '14,University of California at San Diego,136
A,13,Connor Bescos '11,University of California at Santa Cruz,149
