Division,Placement,Skipper,Team,Total Score
B,1,Emily Dellenbaugh '12,Brown University,39
B,2,Stephanie Hudson '13,Boston College,60
B,3,Emily Billing '13,Yale University,85
B,4,Molly McKinney '14,Stanford University,95
B,5,Catherine Swanson '11,Tufts University,95
B,6,Jennifer Proctor '11,U. S. Coast Guard Academy,101
B,7,Grace Lucas '14,College of Charleston,103
B,8,Kimberly Kaull '13,University of Vermont,115
B,9,Kelsey Wheeler '14,Dartmouth College,133
B,10,Corina Radtke '14,Old Dominion University,149
B,11,Killian Corbishley '14,U. S. Naval Academy,180
B,12,Jamie Curran '11,Massachusetts Institute of Technology,199
B,13,Elizabeth Glivinski '14,Boston University,200
B,14,Morgan Russom '14,Harvard University,203
B,15,Lindsey Press '14,Connecticut College,224
B,16,Catherine Coupland '12,University of Rhode Island,234
B,17,Irene Jacqz '13,Columbia University,256
B,18,Mary Hamilton '14,Fordham University,298
