Division,Placement,Skipper,Team,Total Score
B,1,Patrick Taylor '12,Western Washington University,24
B,2,Andrew Balter '12,University of Oregon,32
B,3,Ashley Vincent '12,Western Washington University,32
B,4,Thomas Stewart '11,University of Washington,54
B,5,Trevor Moseley '13,Chapman University,58
B,6,none,University of California at Santa Cruz,72
B,7,John Elam '11,University of Puget Sound,74
B,8,Mitchell Mclean '12,Portland State University,76
B,9,none,Northwestern University,80
B,10,Jeffrey Hickman '13,Oregon State University,105
B,11,Brianne Busey '14,Portland State University,110
