Division,Placement,Skipper,Team,Total Score
A,1,none,Providence College,37
A,2,none,Brown University,49
A,3,Patrick Clancy '10,Salve Regina University,50
A,4,none,Bowdoin College,59
A,5,none,University of Vermont,71
A,6,none,Massachusetts Maritime Academy,86
A,7,none,U. S. Coast Guard Academy,94
A,8,none,Northeastern University,115
A,9,none,Maine Maritime Academy,126
A,10,none,University of Connecticut,126
A,11,none,Roger Williams University,131
A,12,none,Wesleyan University,139
A,13,none,University of Rhode Island,156
A,14,Jared Dunn '13,Brandeis University,167
A,15,none,Johnson and Wales University,181
A,16,none,Yale University,181
A,17,none,Dartmouth College,247
A,18,none,Mitchell College,247
