Division,Placement,Skipper,Team,Total Score
B,1,Drew Shea '14,Brown University,30
B,2,Nicolas Russo-Larsson '12,Tufts University,41
B,3,Robert Lippincott '14,Salve Regina University,47
B,4,Matthew Schon '11,Salve Regina University,54
B,5,Elizabeth Whipple '12,Connecticut College,57
B,6,Hannah Sparkman '12,Massachusetts Institute of Technology,71
B,7,Andrew Moakes '13,University of Rhode Island,76
B,8,Christopher Hulse '12,Maine Maritime Academy,77
B,9,Jessica Hoffman '14,Northeastern University,117
B,10,Tom Peabody '14,Bowdoin College,118
B,11,Ted Netland '14,Middlebury College,120
B,12,Andrea Verdeja '14,Brandeis University,131
