Division,Placement,Skipper,Team,Total Score
A,1,Samuel Ingham '11,U. S. Coast Guard Academy,47
A,2,David Thompson '11,Hobart and William Smith Colleges,56
A,3,Tyler Sinks '11,Boston College,57
A,4,Colin Smith '13,Brown University,71
A,5,Christopher Segerblom '14,Yale University,99
A,6,Peter Miller '13,Connecticut College,106
A,7,Daniel Perkins '11,Boston University,110
A,8,Frederick Whitman '11,St. Mary's College of Maryland,125
A,9,Sam Williams '12,Dartmouth College,126
A,10,Oliver Toole '14,Stanford University,128
A,11,Massimo Soriano '12,Tufts University,129
A,12,Clark Hayes '11,U. S. Naval Academy,136
A,13,Ryan Sullivan '12,University of California at Santa Barbara,138
A,14,Stephen Hansel '11,University of Rhode Island,143
A,15,Quentin Chafee '11,University of Vermont,168
A,16,Gene Merewether '13,Princeton University,184
A,17,Eric DeFeo '12,Northwestern University,186
A,18,Stephanie Hart '12,Columbia University,219
