Division,Placement,Skipper,Team,Total Score
B,1,Joseph Morris '12,Yale University,110
B,2,John Stokes '11,Harvard University,123
B,3,Jesse Kirkland '10 *,St. Mary's College of Maryland,125
B,4,Scott Furnary '11,Georgetown University,144
B,5,Michael Whitford '12,Washington College,152
B,6,Austen Anderson '12,Hobart and William Smith Colleges,159
B,7,William Brown '10 *,Brown University,164
B,8,Martin Sterling '10 *,U. S. Naval Academy,167
B,9,Mathew Renik '19,Boston University,173
B,10,David Hernandez '12,University of Miami,178
B,11,Zeke Horowitz '12,College of Charleston,187
B,12,Will Stocke '13,University of South Florida,190
B,13,Patrick Clancy '10,Salve Regina University,201
B,14,Alan Alkins '10 *,Old Dominion University,228
B,15,Coleman Bowen '11,University of Vermont,230
B,16,Massimo Soriano '12,Tufts University,260
B,17,Harry Scott '13,SUNY Maritime College,266
B,18,Leif Evensen '11,University of Wisconsin,291
B,19,Benjamin Pedrick '11,Stanford University,303
B,20,Bradley Sainsbury '10 *,University of Washington,340
