Division,Placement,Skipper,Team,Total Score
A,1,Ryan Pesch '12,Boston University,28
A,2,David Alfonso '14,Massachusetts Institute of Technology,31
A,3,Christian Manchester '10 *,Boston College,34
A,4,Ryan Hughes '13,University of Rhode Island,39
A,5,Colin Santangelo '11,Harvard University,50
A,6,Bo McClatchy '13,Dartmouth College,51
A,7,George Saunders '12,Roger Williams University,54
A,8,Nicolas Russo-Larsson '12,Tufts University,60
A,9,Kyle Carney '13,Salve Regina University,60
A,10,Emily Billing '13,Yale University,70
A,11,Bryant Dunn '13,Northeastern University,73
A,12,Carl Lichtenfels '12,Providence College,100
A,13,Thomas Presti '13,University of Connecticut,100
A,14,Tom Charpentier '10 *,Bowdoin College,105
A,15,Meghan Breslin-Jewer '11,Brandeis University,111
A,16,Ian Gilchrist '11,Bates College,130
