Division,Placement,Skipper,Team,Total Score
B,1,Sara Morgan Watters '10 *,St. Mary's College of Maryland,27
B,2,Abby Featherstone '13,University of South Florida,45
B,3,Morgan Wilson '11,Old Dominion University,58
B,4,Corey Hall '12,College of Charleston,58
B,5,Kathryn Metscher '10 *,College of Charleston,58
B,6,Emily Billing '13,Yale University,61
B,7,Emilie Mademann '12,Eckerd College,72
B,8,Lauren Burke '12,Georgetown University,73
B,9,Sara Burke '11,U. S. Naval Academy,79
B,10,Mary Cummins '11,University of Wisconsin,94
B,11,Francesca Ferrero '11,Northwestern University,103
