Division,Placement,Skipper,Team,Total Score
A,1,Andy Camarda '10 *,University of Rhode Island,17
A,2,Joseph Dillier '12,U. S. Coast Guard Academy,29
A,3,Jacob Tower '11,Brown University,35
A,4,Brent Lunghino '12 *,Brown University,35
A,5,Scott Brokaw '10 *,Providence College,39
A,6,William Cotta '11,U. S. Coast Guard Academy,40
A,7,Jacon Mayer '10 *,Wesleyan University,55
A,8,Douglas Young '12,University of Rhode Island,58
A,9,Alex Hering '13,Mitchell College,66
A,10,Colden Johanson '10 *,Providence College,67
A,11,Noah Citron '12,Wesleyan University,87
A,12,DJ Pothier '11 *,Mitchell College,104
