Division,Placement,Skipper,Team,Total Score
B,1,Marlena Fauer '14,Yale University,89
B,2,Erika Reineke '16,Boston College,105
B,3,Molly McKinney '14,Stanford University,111
B,4,Clerc Cooper '15,College of Charleston,116
B,5,Mayumi Roller '13,St. Mary's College of Maryland,121
B,6,Kelsey Wheeler '14,Dartmouth College,135
B,7,Melany Johnson '15,Eckerd College,148
B,8,Jennifer Borshoff '15,Cornell University,154
B,9,Amanda Taselaar '14,Georgetown University,158
B,10,Johanna Kincaid '15,Brown University,163
B,11,Alexandra Romagnoli '15,Connecticut College,168
B,12,Annie Schmidt '14,Roger Williams University,171
B,13,Colleen Hartman '13,University of South Florida,175
B,14,Brooke Lyon '14,Hobart and William Smith Colleges,194
B,15,Emily Oltrogge '15,University of Minnesota,251
B,16,Killian Corbishley '14,U. S. Naval Academy,256
B,17,Alyce Flanagan '13,University of Washington,263
B,18,Masie Comen '15,University of Texas,301
