Division,Placement,Skipper,Team,Total Score
A,1,Benjamin Mohney '15,University of South Florida,14
A,2,Bradley Brown '15,U. S. Coast Guard Academy,34
A,3,Bryce Scarfone '15,University of Miami,39
A,4,Seth Barrows '15,Eckerd College,41
A,5,Michelle Thomas '13,University of Florida,43
A,6,Joel Hurley '16,Embry-Riddle University,54
A,7,Alex Steo '17,Jacksonville University,57
A,8,Michael Long '14,New College of Florida,84
A,9,Janelle Dargham '16,Florida State University,89
A,10,Sarah Smith '16,University of South Florida,100
