Division,Placement,Skipper,Team,Total Score
B,1,Raul Rios '16,Boston College,53
B,2,Nevin Snow '16,Georgetown University,59
B,3,Cam Cullman '13,Yale University,61
B,4,Fletcher Sims '14,St. Mary's College of Maryland,72
B,5,Louis Padnos '14,Hobart and William Smith Colleges,74
B,6,Philip Crain '13,Massachusetts Institute of Technology,79
B,7,William Hutchings '13,Tufts University,95
B,8,William Heausler '13,University of Florida,95
B,9,Ben Spector '13,College of Charleston,105
B,10,Andrew Fox '13,University of Wisconsin,119
B,11,Adam Keally '15,Fordham University,127
B,12,Madeline Kennedy '14,University of Hawaii,133
B,13,Ryan Anderson '15,Northwestern University,171
B,14,Paul Foley '14,Western Washington University,188
B,15,Michael Swanson '16,Tulane University,192
B,16,Christian Koerwer '16,University of Notre Dame,194
B,17,Travis Conger '14,Texas A&M University,198
B,18,Elliot Newnham '13,Georgia Tech,211
