Division,Placement,Skipper,Team,Total Score
A,1,Juan Maegli '13,College of Charleston,69
A,2,Raul Rios '16,Boston College,110
A,3,Matthew Wefer '14,Dartmouth College,115
A,4,Alec Anderson '13,Roger Williams University,132
A,5,Chris Barnard '13,Georgetown University,134
A,6,Christopher Stocke '15,University of South Florida,151
A,7,Michael Grove '14,U. S. Naval Academy,154
A,8,Graham Landy '15,Yale University,155
A,9,William Haeger '14,Tufts University,172
A,10,Dillon Paiva '13,Old Dominion University,172
A,11,Colin Smith '13,Brown University,177
A,12,Andrew Sommer '13,Massachusetts Institute of Technology,186
A,13,Joshua Greenslade '14,St. Mary's College of Maryland,186
A,14,Harry Scott '13,SUNY Maritime College,191
A,15,Hans Henken '15,Stanford University,204
A,16,Johnny Norfleet '13,Hobart and William Smith Colleges,220
A,17,Gordon Wolcott '13,University of Virginia,245
A,18,George Kutschenreuter '15,University of Wisconsin,303
