Division,Placement,Skipper,Team,Total Score
B,1,William Bowman '14,Boston College,42
B,2,Duncan Swain '15,Tufts University,52
B,3,Claire Dennis '13,Yale University,53
B,4,Richard Bergsund '15,Harvard University,56
B,5,Bo McClatchy '13,Dartmouth College,69
B,6,Nathan Allman '16,Brown University,74
B,7,Henry O'Brien '15,University of Vermont,75
B,8,Connor Brady '15,Roger Williams University,83
B,9,Jackson Chabot '14,Boston University,91
B,10,Joseph Paggi '16,Massachusetts Institute of Technology,91
B,11,Mary Clawson '15,Salve Regina University,141
B,12,Matteo Alampi '17,Northeastern University,148
B,13,Minot Frye '16,Northeastern University,154
B,14,Charles Cahill '15,Massachusetts Maritime Academy,155
B,15,Rinchen Harrison '15,Maine Maritime Academy,160
B,16,Matthew Szekalslvi '13 *,University of Connecticut,188
