Division,Placement,Skipper,Team,Total Score
A,1,Peter McGrath '13,Western Washington University,32
A,2,Robert Berry '13,University of Victoria,41
A,3,Sam Parish '15,University of Washington,47
A,4,Casey Pruitt '13,Western Washington University,48
A,5,Geoff Abel '14,University of Victoria,50
A,6,Reid Cannon '15,University of Victoria,69
A,7,Neil Roberts '16,University of British Columbia,93
A,8,none,University of Puget Sound,99
A,9,Ser Gin Ong '15,University of British Columbia,113
A,10,Liam Quinlan '14,University of Victoria,116
A,11,Johan Jorna '14,Portland State University,126
A,12,Nicki Le Baron '15,University of Victoria,138
A,13,Brock Poesiat '16,University of Victoria,143
A,14,Kristi VanGunst '16,University of British Columbia,159
