Division,Placement,Skipper,Team,Total Score
B,1,Reed Baldridge '16,College of Charleston,24
B,2,Solvig Sayre '14,Eckerd College,24
B,3,Max Famiglietti '13,University of Florida,26
B,4,Colleen Hartman '13,University of South Florida,68
B,5,Lucas Hickling '15,University of Miami,82
B,6,Cassie Todd '16,University of North Carolina at Wilmington,87
B,7,Alex Steo '17,Jacksonville University,93
B,8,Jacqueline Taylor '15,Embry-Riddle University,95
B,9,Ian Nora '14,Rollins College,110
B,10,Sage Stahmer '16,University of North Carolina,116
B,11,Wesley Wallace '14,Auburn University,136
B,12,Elliot Evins '13,New College of Florida,151
B,13,Alexander Rigsby '13,Clemson University,159
B,14,Hans Lie-Nielsen '14,Duke University,172
B,15,Donald Parker '15,The Citadel,173
B,16,Matthew Weber '15,University of Georgia,177
B,17,Meghan Peltier '16,Florida State University,183
B,18,John Brandon '14,North Carolina State University,208
B,19,Zachary Hall '13,Florida Institute of Technology,215
B,20,Adrian DeSilva '15,Florida Atlantic University,239
