Division,Placement,Skipper,Team,Total Score
B,1,Grace Bluefeld '15,Christopher Newport University,31
B,2,Lindsey Ludwig '14,Cornell University,33
B,3,Victoria Miller '13,Christopher Newport University,38
B,4,Kaitlynn Menoche '15,William and Mary,60
B,5,Madeline Taggart '15,George Washington University,68
B,6,Rachel Pinkham '16,William and Mary,79
B,7,Laura Maranto '14,Columbia University,83
