Division,Placement,Skipper,Team,Total Score
A,1,Bryce Kopp '16,Connecticut College,40
A,2,Colin MURPHY '15,Dartmouth College,43
A,3,Gabriel Salk '14,Connecticut College,59
A,4,Timothy Harding '15,Brown University,59
A,5,Charles Proctor '14,Tufts University,60
A,6,Samuel Cushing '15,University of Rhode Island,79
A,7,John Silvestri '16,Salve Regina University,86
A,8,Chris Aitken '15,Providence College,107
A,9,Alexander Rudkin '14,Roger Williams University,109
A,10,Daniel Barry '15,Massachusetts Maritime Academy,110
A,11,Will Humphrey '14,University of New Hampshire,116
A,12,David Markley '14,Maine Maritime Academy,151
A,13,Mary Clawson '15,Salve Regina University,152
A,14,Brent Bomkamp '15,Williams College,156
A,15,Minot Frye '16,Northeastern University,170
A,16,Matthew Szekalslvi '13 *,University of Connecticut,173
A,17,Jacob Hardy '13,Brandeis University,175
A,18,Earl Lin '15,Wesleyan University,207
