Division,Placement,Skipper,Team,Total Score
A,1,none,Denison University,54
A,2,none,Auburn University,57
A,3,none,Bowling Green State University,58
A,4,none,Penn State University,61
A,5,none,Miami University,68
A,6,none,Michigan State University,68
A,7,none,Ohio State University,75
A,8,none,Wittenberg University,93
A,9,none,Ohio State University,102
A,10,none,Western Michigan University,103
A,11,none,Ohio University,107
A,12,none,University of Toledo,118
A,13,none,Western Michigan University,133
A,14,none,Bowling Green State University,163
