Division,Placement,Skipper,Team,Total Score
A,1,Adam Pokras '14,University of Hawaii,28
A,2,Karl Haelsig '14,University of Washington,45
A,3,Chris Vilicich '16,California Maritime Academy,54
A,4,Cameron Hutcheson '14,University of Southern California,61
A,5,Lily Katz '17,Stanford University,64
A,6,Ian Stokes '16,University of California at Santa Barbara,74
A,7,Olivia Godfrey '17,University of California at Santa Barbara,93
A,8,Brandon Wood '14,Santa Clara University,93
A,9,Mark Ryan '15,California State University Long Beach,94
A,10,Matthew Hecht '16,University of Miami,95
A,11,Scott Buckstaff '17,Stanford University,105
A,12,Mark Hurdle '13,California State University Monterey Bay,112
A,13,Madeline Kennedy '14,University of Hawaii,119
A,14,Travis Cottle '15,Northwestern University,122
A,15,Kendall Sanson '15,University of Southern California,134
A,16,Ian Spilman '15,University of California at Santa Cruz,139
A,17,Nicolas Delfino '16,University of California at San Diego,142
A,18,Jeffrey Tedmori '15,California State University Channel Islands,148
A,19,Jan Tore Horn '15,University of California at Berkeley,155
A,20,William Emberley '16,University of California at Davis,167
A,21,Nicholas Weis '15,University of California at Irvine,176
A,22,Timothy Pilegard '14,University of California at Los Angeles,190
A,23,Brian Hickman '15,Oregon State University,194
A,24,Ryan Fritsen '14,University of Oregon,213
A,25,Jake Fetterman '15,Western Washington University,214
A,26,Matthew Darling '14,University of British Columbia,214
A,27,Eliza Pearce '15,University of Oregon,216
