Division,Placement,Skipper,Team,Total Score
A,1,Andrew Beeler '14,U. S. Naval Academy,16
A,2,Dillon Lancaster '14,California Maritime Academy,16
A,3,Arthur Bailey IV '14,U. S. Merchant Marine Academy,29
A,4,Joel Kinkel '15,SUNY Maritime College,30
A,5,Priscilla Stoll '15,Massachusetts Maritime Academy,31
A,6,Brian Hills '14,U. S. Coast Guard Academy,38
A,7,Rinchen Harrison '15,Maine Maritime Academy,50
A,8,Cheech Gornall '17,Royal Military College,52
A,9,Jacob Wolf '15,St. Mary's College of Maryland,62
A,10,Albert Biddle '17,U. S. Military Academy,65
