Division,Placement,Skipper,Team,Total Score
B,1,Connor Astwood '16,Boston University,94
B,2,Matthew Mollerus '17,Harvard University,113
B,3,Willem Sandberg '14,Tufts University,123
B,4,Joseph Paggi '16,Massachusetts Institute of Technology,125
B,5,Connor Needham '14,Roger Williams University,127
B,6,Christopher Price '14,Dartmouth College,128
B,7,Tom Peabody '14,Bowdoin College,139
B,8,Steven Pelissier '14,University of Vermont,144
B,9,Bradley Milliken '14,U. S. Coast Guard Academy,150
B,10,Samuel Cushing '15,University of Rhode Island,170
B,11,Marly Isler '16,Yale University,173
B,12,Ryan Schmitz '15,Boston College,175
B,13,Pearson Potts '16,Brown University,179
B,14,Scott Goodrich '16,Northeastern University,193
B,15,John Silvestri '16,Salve Regina University,223
B,16,Samuel Scribner '15,Bates College,237
B,17,Tristan Janowicz '16,Providence College,271
B,18,John Bishara '17,Massachusetts Maritime Academy,323
