Division,Placement,Skipper,Team,Total Score
A,1,Marlena Fauer '14,Yale University,60
A,2,Deirdre Lambert '15,Dartmouth College,64
A,3,Sky Adams '14,Brown University,96
A,4,Mary Kate Mezzetti '16,Georgetown University,119
A,5,Dominique Wright '15,University of South Florida,131
A,6,Annie Schmidt '14,Roger Williams University,133
A,7,Devon Rohde '15,U. S. Coast Guard Academy,142
A,8,Elise Gehling '17,Northeastern University,144
A,9,Erin Mullins '16,Bowdoin College,145
A,10,Hanna Vincent '14,Massachusetts Institute of Technology,153
A,11,Liz Dubovik '15,Connecticut College,155
A,12,Caitlin Watson '14,Harvard University,155
A,13,Carolyn Naughton '14,Boston College,158
A,14,Megan Yeigh '16,University of Vermont,159
A,15,Kate Levinson '15,Tufts University,181
A,16,Elizabeth Glivinski '14,Boston University,183
