Division,Placement,Skipper,Team,Total Score
B,1,Christopher Segerblom '14,Yale University,46
B,2,Antoine Screve '16,Stanford University,59
B,3,Tyler Rice '14,Brown University,76
B,4,Nate Jermain '15,University of Vermont,96
B,5,Maxwell Simmons '17,Boston College,98
B,6,Scott Houck '15,Dartmouth College,109
B,7,David Liebenberg '14,Tufts University,110
B,8,Henry Vogel '15,Roger Williams University,114
B,9,Mary Hall '15,U. S. Naval Academy,114
B,10,Gram Slattery '15,Harvard University,120
B,11,Matthew Coughlin '16,University of Rhode Island,121
B,12,Matthew Schofield '17,Cornell University,123
B,13,IG Schottlaender '14,Connecticut College,125
B,14,Alexander Stewart '17,Massachusetts Institute of Technology,130
B,15,Eddie Cox '16,Hobart and William Smith Colleges,135
B,16,Reed Baldridge '16,College of Charleston,145
B,17,Daniel LOCHNER '15,Old Dominion University,145
B,18,Jonathan Lutz '17,St. Mary's College of Maryland,150
