Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,62
A,2,Morgan Kiss '15,Yale University,68
A,3,Hanna Vincent '14,Massachusetts Institute of Technology,98
A,4,Kelsey Wheeler '14,Dartmouth College,103
A,5,Liz Dubovik '15,Connecticut College,126
A,6,Caitlin Watson '14,Harvard University,132
A,7,Sky Adams '14,Brown University,134
A,8,Annie Schmidt '14,Roger Williams University,138
A,9,Elizabeth Glivinski '14,Boston University,142
A,10,Lauren Cefali '15,U. S. Coast Guard Academy,159
A,11,Megan Yeigh '16,University of Vermont,163
A,12,Heidi Hood '16,Northeastern University,166
A,13,Courtney Koos '16,Bowdoin College,167
A,14,Kate Shaner '16,Tufts University,197
A,15,Mary Clawson '15,Salve Regina University,230
A,16,Emily Casella '17,Massachusetts Maritime Academy,233
A,17,Bailey Rice '15,University of Massachusetts Dartmouth,284
