Division,Placement,Skipper,Team,Total Score
B,1,Chanel Miller '14,University of Rhode Island,39
B,2,Henry Dumke '17,Boston College,43
B,3,Rolfe Glover '16,Tufts University,51
B,4,James Kennedy '17,Roger Williams University,55
B,5,Kendal Richardson '17,Roger Williams University,56
B,6,Jacob Martz '17,Boston College,63
B,7,Peter Bailey '15,Brown University,76
B,8,Emily Petno '16,Dartmouth College,85
B,9,Kate Levinson '15,Tufts University,87
B,10,Macklin Fluehr '17,Brown University,97
B,11,Victoria McGruer '17,Northeastern University,98
B,12,Simon Altman '15,McGill University,103
B,13,Zachary Vickerson '16,Boston University,112
B,14,Kimberly Jackman '16,University of Connecticut,115
B,15,George Luber '17,Massachusetts Maritime Academy,125
B,16,Alison Deyett '17,University of New Hampshire,155
