Division,Placement,Skipper,Team,Total Score
A,1,Willem Sandberg '14,Tufts University,46
A,2,Evan Read '16,Dartmouth College,50
A,3,Max Nickbarg '14,Yale University,56
A,4,Viktor Wettergren '14,Tufts University,57
A,5,Colin MURPHY '15,Dartmouth College,57
A,6,Nathan Allman '16,Brown University,61
A,7,Will Holz '17,Fordham University,85
A,8,Adam Ceely '15,University of Vermont,95
A,9,Adam Keally '15,Fordham University,96
A,10,Urska Kosir '15,Yale University,107
A,11,Timothy Harding '15,Brown University,125
A,12,Rinchen Harrison '15,Maine Maritime Academy,127
A,13,Brian Reilly '16,Sacred Heart University,152
A,14,Shane Baker '17,University of Connecticut,156
A,15,Jade Forsberg '17,Middlebury College,178
A,16,Eli Smith '15 *,Mitchell College,198
