Division,Placement,Skipper,Team,Total Score
A,1,Dillon Lancaster '14,California Maritime Academy,26
A,2,Andrew Beeler '14,U. S. Naval Academy,26
A,3,Alex Ramos '15,University of Michigan,26
A,4,Joel Kinkel '15,SUNY Maritime College,35
A,5,Sean McLaughlin '15,Massachusetts Maritime Academy,35
A,6,Brian Hills '14,U. S. Coast Guard Academy,38
A,7,Arthur Bailey IV '14,U. S. Merchant Marine Academy,41
A,8,Bill Weiland '14,Michigan State University,48
A,9,Rinchen Harrison '15,Maine Maritime Academy,51
A,10,Stefan Kuehn '16,College of Charleston,65
