Division,Placement,Skipper,Team,Total Score
A,1,Erika Reineke '16,Boston College,43
A,2,Ian Barrows '17,Yale University,46
A,3,Hans Henken '15,Stanford University,68
A,4,Connor Needham '14,Roger Williams University,72
A,5,Charles Rees '16,College of Charleston,73
A,6,Lucas Adams '15,Brown University,75
A,7,Michael Drumm '15,Harvard University,79
A,8,Caleb Armstrong '16,University of Rhode Island,80
A,9,Michael Grove '14,U. S. Naval Academy,84
A,10,Ian Liberty '14,St. Mary's College of Maryland,96
A,11,Scott Houck '15,Dartmouth College,102
A,12,Maarten Eenkema Van Dijk '14,Northeastern University,106
A,13,IG Schottlaender '14,Connecticut College,111
A,14,Alejandro Ruiz-Ramon '15,Tufts University,115
A,15,Ryan Bailey '15,Washington College,118
A,16,John Silvestri '16,Salve Regina University,121
A,17,Mike Carr '15,SUNY Maritime College,133
