Division,Placement,Skipper,Team,Total Score
A,1,Ben Otten '11,University of Wisconsin Milwaukee,12
A,2,Nathan Jamieson '17,University of Wisconsin,16
A,3,Ian Schappe '14,Grinnell College,34
A,4,Katherine Palmer '14 *,Washington University,34
A,5,Najwa Jumali '16,University of Iowa,39
A,6,David Meyerson '15,University of Wisconsin,43
A,7,David Mirkhaef '15,Purdue University,51
A,8,Alex Mayo '15,University of Michigan,58
A,9,Davis Dolson '14,Marquette University,68
A,10,Filippa Malmqvist '15 *,University of Illinois,81
