Division,Placement,Skipper,Team,Total Score
B,1,Ryan Mabie '16,Western Michigan University,17
B,2,Evan Rodgers '16,Hope College,22
B,3,Jacob Henley '17,Michigan Technological University,23
B,4,Michael Kang '12,University of Chicago,24
B,5,Kyle Bloch '14,Northern Michigan University,32
B,6,Russell Fyfe '13,Hope College,44
B,7,Tyler Psychas '16,Western Michigan University,46
B,8,Ryan Bennett '16,Ohio State University,51
B,9,Taylor Hover '16,Michigan Technological University,56
