Division,Placement,Skipper,Team,Total Score
A,1,Arthur Blodgett '09 *,Eckerd College,90
A,2,Alan Palmer '11,Harvard University,103
A,3,Tomas Hornos '10 *,Tufts University,122
A,4,John Reyes '19,Massachusetts Institute of Technology,130
A,5,Anne Haeger '12,Boston College,131
A,6,Todd Hawkins '09 *,SUNY Maritime College,136
A,7,Sean Bouchard '12,Roger Williams University,138
A,8,Austin Kana '09 *,Hobart and William Smith Colleges,142
A,9,Benjamin Li '17,Boston University,143
A,10,Jane Macky '09 *,Yale University,153
A,11,Fred Strammer '11,Brown University,158
A,12,Tim Murphy '10 *,U. S. Naval Academy,169
A,13,Ben Quatromoni '10 *,University of Rhode Island,177
A,14,Samuel Ingham '11,U. S. Coast Guard Academy,181
A,15,Michael Marshall '11,Connecticut College,182
A,16,John Heineken '10 *,University of California at Santa Barbara,223
A,17,Chase Dearing '09 *,University of Texas,248
A,18,Daniel Morris '10 *,University of Michigan,282
