Division,Placement,Skipper,Team,Total Score
B,1,Michael Menninger '11,St. Mary's College of Maryland,77
B,2,Evan Aras '12,Georgetown University,86
B,3,Cy Thompson '11,Roger Williams University,93
B,4,Joseph Morris '12,Yale University,131
B,5,Robert Vann '11,U. S. Naval Academy,144
B,6,Michael Brown '09 *,Old Dominion University,151
B,7,Adam Roberts '09 *,Boston College,161
B,8,Solomon Tarlin '17,Boston University,163
B,9,Jonathan Garrity '09 *,Harvard University,167
B,10,John Potts '09 *,Tufts University,193
B,11,Bryan Rigby '10 *,College of Charleston,195
B,12,Daniel Hackett '13,SUNY Maritime College,196
B,13,Andrew Keane '10 *,Eckerd College,203
B,14,Taylor Grimes '09 *,Stanford University,205
B,15,John Sampson '10 *,Hobart and William Smith Colleges,206
B,16,Timothy King '09 *,University of South Florida,207
B,17,Derek Packard '09 *,Washington College,236
B,18,Kelley Millane '09 *,University of Pennsylvania,269
