Division,Placement,Skipper,Team,Total Score
A,1,Bradley Milliken '14,U. S. Coast Guard Academy,23
A,2,Claire Dennis '13,Yale University,29
A,3,Andrew Sommer '13,Massachusetts Institute of Technology,29
A,4,Cameron Hall '13,College of Charleston,37
A,5,Kyle Carney '13,Salve Regina University,45
A,6,Stephanie Hudson '13,Boston College,72
A,7,Bryan White '13,University of South Florida,78
A,8,Emilie Mademann '12,Eckerd College,88
A,9,John Reddaway '15,Georgia Tech,91
A,10,Alexander Sachs '12,Fordham University,109
A,11,Laura Hernandez '15,University of Miami,115
A,12,Patrick Power '15,University of Notre Dame,124
A,13,Kyle Kavanagh '15,Jacksonville University,136
A,14,William McIvor '12,Hamilton College,139
A,15,Chloe Beck '15,Miami University,173
