Division,Placement,Skipper,Team,Total Score
A,1,Trojans,University of Southern California,79
A,2,Cardinal,Stanford University,82
A,3,Anteaters,University of California at Irvine,200
A,4,Berkeley,University of California at Berkeley,217
A,5,Bruins,University of California at Los Angeles,239
A,6,Otters,California State University Monterey Bay,275
