Division,Placement,Skipper,Team,Total Score
A,1,Kevin Laube '14,Stanford University,15
A,2,Nicholas Kaschak '12,University of California at Santa Barbara,19
A,3,Dustin Durant '12,California State University Long Beach,25
A,4,Adam Pokras '14,University of Hawaii,27
A,5,JOHN CONNOR BATHEN '14,Santa Clara University,36
A,6,Colin Kincaid '14,University of California at Irvine,42
A,7,Peter Bailey '15,University of California at Los Angeles,42
A,8,Cody Shevitz '12,University of California at Berkeley,44
A,9,Eric Alamillo '13,University of California at San Diego,46
A,10,Cameron Hutcheson '14,University of Southern California,52
A,11,Zachary Haney '11,California State University Monterey Bay,56
A,12,Tommy Pastalka '13,University of California at Santa Cruz,64
