Division,Placement,Skipper,Team,Total Score
B,1,Reid Cannon '15,University of Victoria,32
B,2,Casey Pruitt '13,Western Washington University,35
B,3,none,University of Victoria,36
B,4,none,University of Victoria,40
B,5,none,University of British Columbia,54
B,6,Taylor Martin '16,Western Washington University,64
B,7,Scott Van Bergen '15,Portland State University,66
B,8,Michael Mallory '15,University of Washington,73
B,9,William Service '15,University of Puget Sound,96
B,10,Brianne Busey '14,Portland State University,112
