Division,Placement,Skipper,Team,Total Score
C,1,Zeke Horowitz '12,College of Charleston,63
C,2,Mateo Vargas '14,Stanford University,86
C,3,Collin Leon '13,Old Dominion University,108
C,4,Gordon Lamphere '12,St. Mary's College of Maryland,122
C,5,Randall Hartranft '12,SUNY Maritime College,138
C,6,Ryan Bailey '15,Washington College,151
C,7,Emily Gowell '13,Georgetown University,159
C,8,Max Nickbarg '14,Yale University,164
C,9,Jason Michas '13,Harvard University,165
C,10,Bo McClatchy '13,Dartmouth College,166
C,11,Dan Nickerson '15,Tufts University,172
C,12,George Prieto '13,U. S. Naval Academy,177
C,13,Connor Needham '14,Roger Williams University,200
C,14,Brendan Boylan '13,University of Wisconsin,251
C,15,Peter Holz '15,Hobart and William Smith Colleges,271
C,16,Liz Dubovik '15,Connecticut College,279
C,17,Ian Towill '14,Boston University,280
C,18,Gavin Schlissel '13,Princeton University,335
C,19,Padraig Loughlin '15,U. S. Merchant Marine Academy,335
