Division,Placement,Skipper,Team,Total Score
B,1,Michael Dahl '15,Stanford University,14
B,2,Nicholas Kaschak '12,University of California at Santa Barbara,20
B,3,Mallory Schluter '14,University of Southern California,20
B,4,Shane Young '14,California State University Long Beach,22
B,5,Nicholas Weis '15,University of California at Irvine,22
B,6,Matthew Nguyen '12,University of California at San Diego,37
B,7,Peter Bailey '15,University of California at Los Angeles,46
B,8,Jeffrey Tedmori '15,California State University Channel Islands,47
B,9,Michael Garrigan '13,Arizona State University,54
B,10,Alessandro Marazzi Sassoon '14,University of Southern California,56
B,11,Steven Cassingham '14,Arizona State University,58
B,12,Kyle Pope '13,Chapman University,108
B,13,Erica Parker '14,University of California at Los Angeles,108
B,14,none,University of California at Los Angeles,108
B,15,none,University of California at San Diego,108
B,16,none,University of California at Santa Barbara,128
B,17,none,University of California at Santa Barbara,128
