Division,Placement,Skipper,Team,Total Score
C,1,Oliver Toole '14,Stanford University,80
C,2,Nicolas Russo-Larsson '12,Tufts University,112
C,3,Tyler Rice '14,Brown University,119
C,4,Peter Miller '13,Connecticut College,120
C,5,Christopher Segerblom '14,Yale University,121
C,6,Ryan Mullins '13,Boston College,124
C,7,OJ O'Connell '15,University of Vermont,127
C,8,Scott Houck '15,Dartmouth College,146
C,9,Katherine Gullick '12,Massachusetts Institute of Technology,164
C,10,Andrew Fox '13,University of Wisconsin,175
C,11,Jason Michas '13,Harvard University,185
C,12,Sam Fitzgerald '14,Washington College,195
C,13,Michael Saldi '15,Boston University,212
C,14,Abby Featherstone '13,University of South Florida,216
C,15,Cole Rice '15,Roger Williams University,220
C,16,Duncan Howes '15,Cornell University,220
C,17,Chanel Miller '14,University of Rhode Island,231
C,18,Eliza Pearce '15,University of Oregon,311
