Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,39
A,2,Marlena Fauer '14,Yale University,90
A,3,Emily Dellenbaugh '12,Brown University,97
A,4,Atlantic Brugman '13,Connecticut College,107
A,5,Emily Lambert '12,Harvard University,117
A,6,Natalie Salk '13,Tufts University,118
A,7,Amy Hawkins '12,University of Rhode Island,121
A,8,Chandler Salisbury '13,Dartmouth College,143
A,9,Katii Gullick '12,Massachusetts Institute of Technology,146
A,10,Elizabeth Glivinski '14,Boston University,155
A,11,Kaylee Schwitzer '15,Bowdoin College,159
A,12,Haley Powell '13,Roger Williams University,181
A,13,Kimberly Kaull '13,University of Vermont,184
A,14,Devon Rohde '15,U. S. Coast Guard Academy,189
A,15,Tasha Greenwood '15,Northeastern University,214
A,16,Genevieve Marquardt '15,Salve Regina University,258
A,17,Terry Duncan '15,Middlebury College,283
