Division,Placement,Skipper,Team,Total Score
A,1,Ryan Pesch '12,Boston University,22
A,2,Alejandro Ruiz-Ramon '15,Tufts University,43
A,3,OJ O'Connell '15,University of Vermont,44
A,4,Lucas Adams '15,Brown University,49
A,5,Blake Burgess '15,Maine Maritime Academy,50
A,6,none,Yale University,58
A,7,none,Salve Regina University,61
A,8,Chandler Salisbury '13,Dartmouth College,71
A,9,John McGlynn '13,Wesleyan University,78
A,10,Jeff Goodrich '12,Bowdoin College,80
A,11,Ian Sutherland '12,Providence College,81
A,12,Bradley Brown '15,U. S. Coast Guard Academy,93
A,13,Luke O'Connor '14,Harvard University,93
A,14,Ian Donahue '12,Boston College,96
A,15,Vincent Marchetto '12,Northeastern University,99
A,16,Tevis Nichols '12,Massachusetts Institute of Technology,100
A,17,Michael Rottier '15,University of Connecticut,116
A,18,Andrew Morgan '15,Massachusetts Maritime Academy,135
