Division,Placement,Skipper,Team,Total Score
A,1,Chris Barnard '13,Georgetown University,71
A,2,Brendan Kopp '12,Harvard University,75
A,3,Alec Anderson '13,Roger Williams University,89
A,4,Anne Haeger '12,Boston College,94
A,5,Samuel Blouin '12,Hobart and William Smith Colleges,104
A,6,Sam Williams '12,Dartmouth College,109
A,7,Joseph Morris '12,Yale University,111
A,8,William Haeger '14,Tufts University,111
A,9,Samuel Stokes '12,College of Charleston,115
A,10,Joseph Kutschenreuter '12,University of Wisconsin,126
A,11,Nicholas Voss '12,University of Miami,130
A,12,Will Stocke '13,University of South Florida,134
A,13,Kevin Laube '14,Stanford University,140
A,14,Ryan Pesch '12,Boston University,145
A,15,Alex Ramos '15,U. S. Naval Academy,159
A,16,Randall Hartranft '12,SUNY Maritime College,161
A,17,Dillon Paiva '13,Old Dominion University,174
A,18,Colin Smith '13,Brown University,177
