Division,Placement,Skipper,Team,Total Score
B,1,Michael Dahl '15,Stanford University,15
B,2,Shane Young '14,California State University Long Beach,25
B,3,Samuel Heller '15,University of California at Irvine,26
B,4,Mallory Schluter '14,University of Southern California,29
B,5,Peter Bailey '15,University of California at Los Angeles,42
B,6,Ryan Sullivan '12,University of California at Santa Barbara,43
B,7,Matthew Nguyen '12,University of California at San Diego,50
B,8,Daniel Kivlovitz '12,University of Southern California,60
B,9,Jeffrey Tedmori '15,California State University Channel Islands,74
B,10,Michael Garrigan '13,Arizona State University,77
B,11,Benjamin Steen '13,University of California at San Diego,80
B,12,Steven Cassingham '14,Arizona State University,81
B,13,Kyle Pope '13,Chapman University,87
B,14,Kiersten McDonald '15,Cal Poly University S.L.O.,93
B,15,none,University of California at Santa Barbara,118
B,16,Nora Brackbill '13,University of California at Los Angeles,133
B,17,none,University of California at Los Angeles,133
B,18,none,University of California at Santa Barbara,153
