Division,Placement,Skipper,Team,Total Score
C,1,Tyler Sinks '11,Boston College,58
C,2,Sara Morgan Watters '10 *,St. Mary's College of Maryland,95
C,3,Alec Anderson '13,Roger Williams University,97
C,4,Jackson Benvenutti '11,College of Charleston,102
C,5,Philip Crain '13,Massachusetts Institute of Technology,110
C,6,Nicolas Russo-Larsson '12,Tufts University,165
C,7,Michael Campbell '11,Georgetown University,167
C,8,Peter Pellegrini '12,Salve Regina University,173
C,9,Ian Oviatt '10 *,U. S. Coast Guard Academy,179
C,10,Benjamin Bainbridge '12,Connecticut College,181
C,11,Matthew Carmody '11,University of Rhode Island,185
C,12,Colin Smith '13,Brown University,196
C,13,Pete Hazelett '10 *,University of Vermont,200
C,14,Ben Greenfield '11,Boston University,208
C,15,Emily Billing '13,Yale University,221
C,16,Megan Grove '10 *,Stanford University,231
C,17,James Allsopp '11,U. S. Naval Academy,244
C,18,Ryan Byrne '13,Harvard University,267
